account_id,customer_id,branch_id,account_type,balance,open_date,status
73475,58152,121,Savings,42874.96,2025-09-25,Active
80515,38809,20,Savings,24400.76,2025-09-25,Active
84893,36843,4,Savings,5359.73,2025-09-25,Active
4639,33572,146,Fixed Deposit,81821.54,2025-09-26,Dormant
12778,30035,11,Current,15727.56,2025-09-26,Active
25145,44905,55,Salary,16510.29,2025-09-26,Active
33677,40092,24,Savings,172605.17,2025-09-26,Active
39023,6204,144,Savings,37528.89,2025-09-26,Active
45050,58683,119,Savings,78415.29,2025-09-26,Active
45490,32164,30,Savings,35382.45,2025-09-26,Active
55134,32463,35,Current,104515.74,2025-09-26,Active
55210,15149,117,Current,39795.9,2025-09-26,Active
59334,29532,45,NRI,14284.84,2025-09-26,Active
59691,35662,36,Salary,9755.27,2025-09-26,Active
64347,2446,116,Savings,117375.93,2025-09-26,Active
65373,31908,27,Salary,8309.11,2025-09-26,Active
72549,1890,96,Current,20318.38,2025-09-26,Active
74545,10803,60,Current,10331.23,2025-09-26,Active
75043,1246,36,Fixed Deposit,19631.77,2025-09-26,Active
76032,21642,92,Savings,11511.31,2025-09-26,Active
6156,34029,78,Salary,114731.05,2025-09-27,Active
6339,1465,47,Current,2775.79,2025-09-27,Active
14324,30936,118,Current,97564.25,2025-09-27,Active
36529,19298,51,Fixed Deposit,15733.11,2025-09-27,Active
47830,20224,130,Savings,62416.76,2025-09-27,Active
51365,17193,43,Savings,22096.33,2025-09-27,Active
51811,8160,36,Savings,15477.43,2025-09-27,Active
54767,22909,133,Salary,32621.22,2025-09-27,Active
66490,58612,96,Savings,18180.07,2025-09-27,Active
88465,46301,60,Savings,30929.56,2025-09-27,Dormant
89372,39019,10,Savings,33621.96,2025-09-27,Active
12698,53276,109,Savings,80780.59,2025-09-28,Active
23248,55687,74,Current,200087.53,2025-09-28,Active
27154,31746,92,Fixed Deposit,2031.64,2025-09-28,Active
34869,57836,150,Current,35813.23,2025-09-28,Dormant
34947,4147,109,NRI,13709.58,2025-09-28,Active
41889,26732,150,Current,53639.76,2025-09-28,Active
41983,25700,59,Current,8483.51,2025-09-28,Active
46327,24384,71,Savings,6420.42,2025-09-28,Dormant
47397,58582,41,NRI,9377.25,2025-09-28,Active
47763,29756,84,Fixed Deposit,29030.44,2025-09-28,Active
53987,15743,17,Savings,34667.44,2025-09-28,Active
54527,11376,31,Fixed Deposit,7514.95,2025-09-28,Active
13179,1417,148,Fixed Deposit,90805.92,2025-09-29,Dormant
25615,44129,141,Savings,7066.18,2025-09-29,Active
36384,27239,70,Savings,14176.34,2025-09-29,Active
54530,19570,142,Savings,39838.39,2025-09-29,Dormant
12365,33088,78,Savings,56259.09,2025-09-30,Active
24733,30540,65,NRI,2736.28,2025-09-30,Active
24955,57318,98,Savings,13374.92,2025-09-30,Active
27627,39120,100,Savings,21891.94,2025-09-30,Active
29569,42568,78,Current,6371.81,2025-09-30,Active
40421,15494,132,NRI,15299.07,2025-09-30,Active
45495,52783,60,Current,22923.85,2025-09-30,Active
52285,9204,55,Salary,20930.74,2025-09-30,Active
56612,48651,71,Savings,86462.62,2025-09-30,Dormant
62923,25016,83,Savings,25065.23,2025-09-30,Active
64583,32272,29,Salary,16784.49,2025-09-30,Active
67088,54284,134,Fixed Deposit,21411.87,2025-09-30,Dormant
74377,46796,8,Savings,8951.19,2025-09-30,Dormant
74562,39233,38,Savings,36383.75,2025-09-30,Active
77728,4701,25,Salary,65872.52,2025-09-30,Active
87408,693,57,Salary,3403.93,2025-09-30,Active
93050,20667,14,Current,72806.18,2025-09-30,Active
322,19082,134,Salary,80935.03,2025-10-01,Active
24104,20857,141,Current,43671.41,2025-10-01,Active
26429,19142,63,Fixed Deposit,12985.25,2025-10-01,Active
31770,42751,69,Savings,47125.93,2025-10-01,Active
55632,59077,88,Savings,1343.34,2025-10-01,Active
58361,54087,121,NRI,22424.11,2025-10-01,Active
62653,11753,102,Current,86026.99,2025-10-01,Active
72519,97,101,Savings,91597,2025-10-01,Active
89596,36534,85,Fixed Deposit,105566.47,2025-10-01,Active
4384,38332,95,Salary,25018.69,2025-10-02,Active
18107,57740,142,Current,6973.37,2025-10-02,Active
26583,32718,62,Savings,57675.7,2025-10-02,Active
26606,22035,49,Savings,83842.73,2025-10-02,Active
35422,58034,65,Savings,22605.68,2025-10-02,Active
38890,32716,146,Current,64792.76,2025-10-02,Active
65634,20405,131,Savings,91405.62,2025-10-02,Active
84685,12368,30,Savings,36788.91,2025-10-02,Active
3361,5850,93,Savings,16091.02,2025-10-03,Dormant
5971,41964,133,Fixed Deposit,87647.93,2025-10-03,Active
23778,59958,34,Savings,104653.91,2025-10-03,Active
24714,39437,103,Savings,37914.09,2025-10-03,Active
65022,24750,71,Savings,78828.37,2025-10-03,Active
85270,41617,36,Savings,51090.96,2025-10-03,Closed
85950,47836,17,Savings,88485.54,2025-10-03,Active
13542,40174,140,Savings,87969.09,2025-10-04,Active
15402,17434,50,Savings,45205.12,2025-10-04,Active
16797,39121,47,Savings,28483.22,2025-10-04,Active
21023,45832,61,Current,70115.82,2025-10-04,Active
27374,21243,104,Savings,58085.26,2025-10-04,Active
30496,35865,71,Savings,44543.85,2025-10-04,Active
49208,44789,107,Salary,86451.55,2025-10-04,Active
60040,32685,26,Current,108386.92,2025-10-04,Active
69035,26608,133,Current,32626.37,2025-10-04,Active
87211,9048,110,Current,21068.43,2025-10-04,Active
17571,3651,64,Savings,81473.95,2025-10-05,Active
27675,19914,53,Savings,35071.45,2025-10-05,Dormant
28285,39889,90,Salary,34605,2025-10-05,Active
36411,14278,89,Fixed Deposit,2825.43,2025-10-05,Active
50778,54175,42,Fixed Deposit,22810.74,2025-10-05,Active
60149,19936,83,Savings,182196.46,2025-10-05,Active
78002,29617,114,Current,74548,2025-10-05,Active
14457,59834,141,Current,49605.13,2025-10-06,Active
23057,12090,55,Savings,84777.35,2025-10-06,Active
33821,7175,144,Savings,164409.42,2025-10-06,Active
39595,25987,67,Savings,43881.9,2025-10-06,Active
41480,53882,122,Fixed Deposit,68732.96,2025-10-06,Active
42903,21560,97,Savings,51760.7,2025-10-06,Active
46063,40760,29,Savings,33226.08,2025-10-06,Closed
46143,17108,87,Salary,10814.8,2025-10-06,Active
67208,6923,112,Savings,38344.29,2025-10-06,Active
72403,48779,120,Salary,30007.32,2025-10-06,Active
80633,54475,5,Savings,21420.3,2025-10-06,Active
87412,45931,11,Current,55667.04,2025-10-06,Active
12611,44742,35,Savings,36799.56,2025-10-07,Active
17405,47582,24,Salary,109996.68,2025-10-07,Dormant
42551,30847,28,Savings,59946.32,2025-10-07,Active
50047,3871,6,Savings,39223.15,2025-10-07,Active
54529,40678,69,Savings,5708.62,2025-10-07,Active
55495,58289,69,Savings,1480.74,2025-10-07,Active
60131,52769,37,Savings,12682.08,2025-10-07,Active
64245,54180,42,Current,79545.34,2025-10-07,Active
65516,58057,132,Savings,36167.79,2025-10-07,Active
66383,10320,5,Savings,33049.31,2025-10-07,Active
72184,3970,92,Savings,36136.97,2025-10-07,Active
76331,58245,9,Current,30400.98,2025-10-07,Active
79451,55440,116,Savings,29867.55,2025-10-07,Dormant
79947,23981,115,Salary,27961.9,2025-10-07,Active
89323,41547,116,Savings,115138.42,2025-10-07,Active
90934,48030,54,Savings,7699.38,2025-10-07,Active
1040,36032,118,Current,3320.5,2025-10-08,Active
8414,28856,72,Salary,5600.29,2025-10-08,Active
10353,55407,15,Fixed Deposit,14789.74,2025-10-08,Active
24879,22322,92,Savings,98131.17,2025-10-08,Active
34839,6792,58,Current,67576.37,2025-10-08,Active
37879,59559,59,Savings,43293.52,2025-10-08,Active
49472,15857,138,Savings,4252.14,2025-10-08,Active
54810,50132,48,Fixed Deposit,17593.12,2025-10-08,Active
66181,54884,103,Salary,66288.9,2025-10-08,Active
73882,55938,74,Savings,14716.18,2025-10-08,Active
75023,25008,119,Salary,136884.09,2025-10-08,Active
92646,32768,65,Current,11073.57,2025-10-08,Closed
7578,15079,21,Current,49997.18,2025-10-09,Active
12068,33762,79,Current,22096.87,2025-10-09,Active
17724,7785,38,Fixed Deposit,61962.61,2025-10-09,Closed
18924,51025,115,Salary,36548.73,2025-10-09,Active
28645,6049,130,Fixed Deposit,40435.77,2025-10-09,Active
40657,38912,37,Fixed Deposit,4795.76,2025-10-09,Active
58844,21583,149,Savings,15478.13,2025-10-09,Active
60666,9034,97,Current,43575.28,2025-10-09,Dormant
62001,46750,136,Savings,16123.19,2025-10-09,Active
77519,44239,93,Savings,35723.32,2025-10-09,Active
81853,59763,117,Fixed Deposit,257989.35,2025-10-09,Active
8752,11208,49,Savings,36271.48,2025-10-10,Active
12600,24169,46,Savings,41862.93,2025-10-10,Active
14976,10558,46,Fixed Deposit,34316.62,2025-10-10,Active
20790,4103,53,Current,21850.69,2025-10-10,Active
22264,28183,83,Current,29990.15,2025-10-10,Dormant
27122,49683,96,Current,8389.2,2025-10-10,Active
44442,51115,123,Current,55302.45,2025-10-10,Closed
47790,34084,138,Savings,24770.34,2025-10-10,Active
50809,22637,17,Fixed Deposit,25728.31,2025-10-10,Dormant
61036,6730,23,Current,77626.79,2025-10-10,Active
73099,26886,24,Savings,59543.14,2025-10-10,Active
74526,14128,111,Fixed Deposit,12838.45,2025-10-10,Active
79828,608,143,Current,41040.72,2025-10-10,Active
83833,4222,38,Fixed Deposit,17501.81,2025-10-10,Active
84778,41132,57,Current,59929.74,2025-10-10,Active
17530,29621,85,NRI,8781.18,2025-10-11,Dormant
22653,19480,74,Current,63543.63,2025-10-11,Active
34569,35276,41,Savings,63482.39,2025-10-11,Active
36983,49542,107,Fixed Deposit,13541.16,2025-10-11,Active
51223,18821,139,Savings,31930.1,2025-10-11,Active
62026,22969,102,NRI,33284.9,2025-10-11,Closed
71061,19493,64,Savings,18971.37,2025-10-11,Active
91457,9569,133,NRI,68537.41,2025-10-11,Active
93478,41901,9,Savings,92522.96,2025-10-11,Active
5190,12833,41,Savings,129602.5,2025-10-12,Active
5368,49877,92,Savings,8169.11,2025-10-12,Closed
17089,35174,103,Fixed Deposit,5458.19,2025-10-12,Active
17185,57198,111,Current,39451.4,2025-10-12,Active
18494,42944,21,Salary,17328.8,2025-10-12,Active
22555,4892,42,Savings,20720.05,2025-10-12,Active
29771,6905,62,Savings,15129.73,2025-10-12,Active
38142,23567,130,Current,3850.46,2025-10-12,Active
48610,10088,86,Savings,25218.11,2025-10-12,Active
43689,29991,48,Savings,10636.16,2025-10-13,Active
52296,42675,108,Savings,106004.74,2025-10-13,Active
61368,35495,101,Fixed Deposit,69279.86,2025-10-13,Active
63315,13055,67,Savings,15303.88,2025-10-13,Closed
65385,21371,149,Savings,17278.41,2025-10-13,Active
72260,27337,149,NRI,48445.06,2025-10-13,Dormant
75366,22927,49,Savings,46790.57,2025-10-13,Active
80075,16413,119,Savings,21999.87,2025-10-13,Active
82149,49694,138,NRI,8026.22,2025-10-13,Active
85001,25141,28,NRI,52376.79,2025-10-13,Active
25991,43170,69,Current,39064.56,2025-10-14,Active
29990,15474,75,Savings,6438.88,2025-10-14,Active
35695,1780,58,Salary,30282.14,2025-10-14,Active
40498,45414,101,Current,27851.98,2025-10-14,Dormant
44970,24099,82,Savings,16271.79,2025-10-14,Active
59086,34527,55,Fixed Deposit,70158.59,2025-10-14,Active
60537,7414,15,Savings,60397.42,2025-10-14,Active
84030,46590,52,Savings,97379.23,2025-10-14,Active
90484,20982,101,Current,116392.35,2025-10-14,Active
93680,50975,91,Savings,9883.39,2025-10-14,Active
27065,58150,102,Current,40657.64,2025-10-15,Active
34768,59180,134,Savings,9908.91,2025-10-15,Active
43906,4081,131,Savings,31265.05,2025-10-15,Dormant
49224,7525,76,Savings,10257.71,2025-10-15,Active
57796,54631,10,Fixed Deposit,68058.95,2025-10-15,Active
60152,47118,7,Salary,3954.16,2025-10-15,Active
71798,59304,124,Savings,25007.53,2025-10-15,Active
77229,236,31,Salary,43370.01,2025-10-15,Active
84335,51180,76,Savings,4461.21,2025-10-15,Dormant
87588,55497,26,Fixed Deposit,22623.99,2025-10-15,Active
1179,29232,149,Savings,76461.58,2025-10-16,Closed
9761,30825,24,Fixed Deposit,6278.67,2025-10-16,Active
21495,12501,141,Savings,111270.37,2025-10-16,Active
37658,45086,68,Salary,34894.91,2025-10-16,Closed
40796,47087,82,Savings,13919.77,2025-10-16,Closed
53774,21060,77,Savings,39376.3,2025-10-16,Active
57600,7168,78,Savings,67537.03,2025-10-16,Active
69767,50274,74,Savings,3669.76,2025-10-16,Active
70288,53404,18,Savings,8314.61,2025-10-16,Active
75228,58016,49,Salary,43476.4,2025-10-16,Active
76701,15406,146,Savings,51949.73,2025-10-16,Active
80468,44640,76,Savings,148270.2,2025-10-16,Active
82481,7817,70,Savings,16040.09,2025-10-16,Active
86026,55712,65,Fixed Deposit,42769.61,2025-10-16,Active
94468,40230,109,Savings,2245.27,2025-10-16,Active
4014,26783,148,Current,21710.14,2025-10-17,Active
13726,52319,46,Salary,1394.47,2025-10-17,Active
16736,16227,112,Current,143488.63,2025-10-17,Active
39071,28797,66,Salary,16926.38,2025-10-17,Active
43003,28523,64,Savings,64679.26,2025-10-17,Active
48057,6330,49,Savings,3425.85,2025-10-17,Active
53619,53904,31,Current,2971.37,2025-10-17,Active
54541,39861,80,Savings,56928.65,2025-10-17,Active
58577,3977,91,Current,19802.62,2025-10-17,Active
63422,54770,7,Current,23706.23,2025-10-17,Active
68972,44863,133,Savings,7324.26,2025-10-17,Active
69463,47625,13,Savings,57304.98,2025-10-17,Closed
72973,23879,27,Savings,167589.87,2025-10-17,Active
88430,17319,26,Fixed Deposit,21478.22,2025-10-17,Active
91516,34393,70,Current,10514.95,2025-10-17,Active
12100,48526,122,Savings,124572.9,2025-10-18,Active
13290,35001,19,Current,5608.79,2025-10-18,Active
15325,33357,25,Savings,144488.18,2025-10-18,Active
19618,8371,110,Current,6691.99,2025-10-18,Active
32661,3911,79,Savings,11861.59,2025-10-18,Active
37983,41041,42,Fixed Deposit,147701.49,2025-10-18,Active
44509,31745,15,Salary,18256.38,2025-10-18,Active
47145,37523,12,Savings,46162.07,2025-10-18,Active
50661,43513,84,Savings,7827.76,2025-10-18,Active
56409,57240,132,Salary,49185.91,2025-10-18,Active
77824,30591,124,Current,12116.16,2025-10-18,Active
78315,28073,32,Current,50593.95,2025-10-18,Closed
80146,46671,26,Savings,7132.43,2025-10-18,Active
81793,59202,97,Fixed Deposit,22271.79,2025-10-18,Active
85237,25193,104,Fixed Deposit,12994.91,2025-10-18,Dormant
94026,58012,57,Savings,266373.42,2025-10-18,Active
6169,23611,10,Savings,45865.3,2025-10-19,Active
14161,57225,91,NRI,43392.91,2025-10-19,Active
14939,6828,65,Savings,72927.47,2025-10-19,Active
26360,29543,148,Savings,72992.97,2025-10-19,Active
29006,22076,125,Fixed Deposit,42912.14,2025-10-19,Active
31415,26098,113,Salary,34713.85,2025-10-19,Active
41745,39110,48,Savings,27771.62,2025-10-19,Active
57886,23859,7,Savings,90854.15,2025-10-19,Active
59259,34095,107,Fixed Deposit,13771.12,2025-10-19,Active
62493,7208,40,Savings,4149.71,2025-10-19,Active
68472,33092,41,Savings,2538.08,2025-10-19,Active
86919,13550,141,Savings,74985.36,2025-10-19,Active
2733,34334,77,Salary,5276.9,2025-10-20,Active
5575,20278,65,Salary,77374.28,2025-10-20,Active
7376,13291,4,Savings,88223.42,2025-10-20,Active
13840,58650,98,Savings,43814.87,2025-10-20,Active
15970,26366,66,Savings,105886.54,2025-10-20,Closed
26478,21575,54,Fixed Deposit,6745.71,2025-10-20,Active
51142,50394,52,Current,23152.21,2025-10-20,Active
57986,34941,147,Current,22210.59,2025-10-20,Active
74411,28267,96,Savings,87502.76,2025-10-20,Active
74491,52803,145,Savings,27137.33,2025-10-20,Active
81847,19788,128,Salary,24665.52,2025-10-20,Closed
86313,16577,103,Savings,17080.73,2025-10-20,Active
87893,19893,85,Savings,72822.33,2025-10-20,Active
92725,37643,106,Salary,25550,2025-10-20,Dormant
1497,43684,89,Current,57832.6,2025-10-21,Dormant
3208,35984,109,Savings,26469.2,2025-10-21,Active
21797,442,150,Savings,139599.32,2025-10-21,Active
32979,56623,148,Fixed Deposit,123848.96,2025-10-21,Active
38199,17039,123,Savings,33684.84,2025-10-21,Active
42471,40354,30,Fixed Deposit,34865.91,2025-10-21,Dormant
49003,1662,26,Fixed Deposit,90520.68,2025-10-21,Active
68832,41685,43,Fixed Deposit,2329.89,2025-10-21,Active
73234,59466,51,Current,14911.96,2025-10-21,Active
80378,24953,30,Savings,60661.56,2025-10-21,Active
91671,27134,113,Savings,45084.52,2025-10-21,Active
722,53887,32,Current,35537.43,2025-10-22,Active
7414,25714,111,Current,10557.9,2025-10-22,Dormant
8946,1579,37,Savings,11388.71,2025-10-22,Active
16269,35772,85,Current,49382.43,2025-10-22,Active
18718,22343,124,Salary,4852.8,2025-10-22,Active
19050,42428,129,Current,46714.73,2025-10-22,Active
19958,50608,36,Salary,197783.83,2025-10-22,Active
25752,54721,16,Current,67750.31,2025-10-22,Active
26022,35130,87,Salary,74699.64,2025-10-22,Active
30900,29758,16,Savings,8290.57,2025-10-22,Active
31115,29569,143,NRI,37531.09,2025-10-22,Closed
34302,7092,47,Savings,37431.91,2025-10-22,Active
35776,44431,122,Current,26820.12,2025-10-22,Active
37571,11978,123,Savings,29555.73,2025-10-22,Active
53332,14133,28,Current,135234.31,2025-10-22,Active
66979,18865,100,Savings,81404.54,2025-10-22,Active
72738,2508,126,Savings,211598.35,2025-10-22,Dormant
85611,51094,81,Fixed Deposit,6108.42,2025-10-22,Active
2977,24027,106,Current,7312.5,2025-10-23,Active
35454,38336,105,Savings,121879.55,2025-10-23,Active
52516,12346,98,Savings,74481.9,2025-10-23,Active
53022,25786,80,Savings,41087.86,2025-10-23,Active
54605,33034,10,Savings,8467.33,2025-10-23,Active
58426,8659,131,Savings,39061.27,2025-10-23,Active
67751,58503,14,Savings,85651.85,2025-10-23,Closed
71265,29766,31,Savings,45084.53,2025-10-23,Dormant
82811,23083,77,Savings,11430.33,2025-10-23,Active
13283,45314,67,Savings,146204.38,2025-10-24,Active
35111,32827,95,NRI,90899.17,2025-10-24,Active
44018,29507,37,NRI,14018.55,2025-10-24,Active
55048,3459,48,Current,59269.87,2025-10-24,Active
63477,26022,43,Savings,93698.82,2025-10-24,Active
75849,45555,44,Savings,116594.24,2025-10-24,Active
82706,4872,13,Savings,56541.06,2025-10-24,Active
89986,25557,139,Savings,3196.94,2025-10-24,Active
94879,16883,148,Current,99799.53,2025-10-24,Active
955,34759,139,Current,60254.17,2025-10-25,Active
3031,37579,103,Savings,45129.44,2025-10-25,Active
19758,3631,84,Salary,203307.52,2025-10-25,Active
25514,12634,138,Savings,6570.32,2025-10-25,Active
25561,54202,14,Current,14196.69,2025-10-25,Active
28527,4117,42,Savings,14210.13,2025-10-25,Dormant
45102,33371,120,Current,102187.04,2025-10-25,Active
46779,21007,148,Current,59998.7,2025-10-25,Active
49285,46856,103,Current,5565.77,2025-10-25,Active
58576,10316,113,Fixed Deposit,89064.04,2025-10-25,Active
65819,39688,133,Salary,88442.79,2025-10-25,Dormant
75635,6809,60,Salary,6458.58,2025-10-25,Active
83383,11105,89,Savings,37874.87,2025-10-25,Active
87097,28629,51,Current,26466.33,2025-10-25,Active
87229,53900,82,Savings,12066.13,2025-10-25,Active
3920,38297,65,Salary,11823.27,2025-10-26,Active
12106,14572,99,Salary,31103.05,2025-10-26,Active
17323,31347,80,Current,9839.24,2025-10-26,Active
18832,8643,16,Current,75385.95,2025-10-26,Active
18954,19699,113,NRI,11628.41,2025-10-26,Active
20697,27206,98,Savings,21006.67,2025-10-26,Active
37823,47248,14,Savings,26003.99,2025-10-26,Active
46975,2355,117,Savings,86630.06,2025-10-26,Active
48040,23155,82,Salary,78910.51,2025-10-26,Active
51495,8369,97,Current,21563.76,2025-10-26,Active
52371,15466,62,Savings,72123.17,2025-10-26,Active
53488,58944,90,Fixed Deposit,10098.35,2025-10-26,Active
62397,4160,28,Salary,19907.27,2025-10-26,Dormant
66267,13678,59,Salary,15990.02,2025-10-26,Active
78400,37811,85,Savings,16331.95,2025-10-26,Active
86627,36063,12,Current,82493.43,2025-10-26,Active
93575,559,25,Current,16654.55,2025-10-26,Active
619,27943,80,Savings,77764.37,2025-10-27,Active
2013,39348,60,Savings,49214.4,2025-10-27,Active
16398,7064,55,Current,34870.3,2025-10-27,Active
33908,35577,82,Savings,11484.88,2025-10-27,Active
42020,21740,71,Salary,41520.3,2025-10-27,Active
47124,15424,51,NRI,19751.44,2025-10-27,Active
53460,41662,104,Savings,59576.22,2025-10-27,Active
57634,6567,75,Current,2848.29,2025-10-27,Active
59318,51834,105,Current,91413.11,2025-10-27,Active
64546,20340,115,Current,87489.15,2025-10-27,Active
70688,44554,54,Savings,71011.02,2025-10-27,Active
81268,38779,20,Current,43567.93,2025-10-27,Active
81462,54045,141,Savings,64900.15,2025-10-27,Active
81736,9163,26,Salary,45560.38,2025-10-27,Active
83012,45796,82,Salary,86452.3,2025-10-27,Active
86109,2823,38,Savings,11646.73,2025-10-27,Active
6896,58891,32,Savings,13624.24,2025-10-28,Active
13528,56757,64,Savings,38380.94,2025-10-28,Active
